label,chatName,segment
non-predator,5b8e57522b8e41def79477aceb21651a,"can someone explain to me how ""After DOCTYPE public identifier state"" and ""Before DOCTYPE system identifier state"" are different? seems like they could be merged i'll keep the separate for now... wonders if there's a reliable way to get multiple asynchronous XMLHttpRequests in flight at once (so the frequency of response arrival can be faster than the round-trip time) wtf doctype name is no longer uppercase?! uppercased* this is problematic seems to be what Firefox does but the amount of testcases that relies on this quirk... fixes tests Soonish people should be able to use html5lib to determine whether a page will render in quirks or standards mode 73eaf221abca1b8244e34b0b9e76ac46, what if someone really does want to style the <head> (e.g. head, title {display: block} title {font-size: 2em;})? you don't need a scoped style sheet for that (Hmm, I can't fix my problem with XMLHttpRequest, but I can dynamically add <script> elements to the page while cycling through server port numbers so it has one outstanding request per port, since the scripts appear to get loaded asynchronously) (Oh, but they're only asynchronous in Firefox, not Opera, so that won't simply work. But XMLHttpRequest appears to do pipelining in Opera, so I just need to switch between the two methods. And work out what to do for Safari...) can't quite find what HTML5 says should happen in terms of synchrony when adding a (non-async) <script> to the DOM Oh, looks like it ought to be asynchronous, since the pausing is only done inside the tree construction algorithm ac35308fff7abada50397bb69d5658e2: if scoped stylesheets are changed to not affect their parent, then you couldn't use a scoped stylesheet for it anyway. and as anne says, you can already do that without scoped stylesheets btw, a girl here (at opera) will be implementing an html5 parser in c++ IE's cryptic error javascript error messages are really annoying :-( 73eaf221abca1b8244e34b0b9e76ac46: i would like her even more if she somehow left out those pluses ^_^ 34ffbf4f245e4bf8c1a57a43ddc7a902: heh I'm writing a test case to test the toUpperCase and toLowerCase functions in JavaScript against the unicode data file Could provide a C API around the C++ implementation, so it's easily embeddable in other languages (like C, or Python ctypes, or whatever) so far, I've identified 3 bugs in Firefox within the first 500 chars (cause it takes far too long to process all 17000) looks like people are confused by all those storages http://ajaxian.com/archives/firefox-3-sqlite-and-more"
non-predator,1e59c440192958b9f7d141292b233134,hello hi hi hi hi hi hi hi hi hihi hi hi hi hi hi hi hi hihi hi hi hi hi hihi hi hi hi hi
non-predator,abbc62dc9f8419839e4411104171e9b0,hot horny female see my nudes @ qr.net/f2em hey asl
non-predator,f431bde87dba3c70e8a7b56afa252a24,"bugmail: [Bug 11902] Please Editor , my question is , how can I POST an HTML LIKE THIS ONE to my website { <a href=""http://store.eSellerate.net/a.asp?c=0_SKU51516428610_AFL8676117870&at=PNZSRATE""><imgsrc=""http://www.esellerate.net/images/banners/large_a.gif""border=0alt=""Buy <http://lists.w3.org/Archives/Public/public-html-bugzilla/2011Jan/0962.html>"
non-predator,4c7650e3fd403ea9c84ae5e400b8cf77,"http://jsfiddle.net/q4qfH/15/ <- 'jQuery's slideToggle' done with CSS Transition, still al little bit buggy"
non-predator,8fb3da3f1d6d19266158391e6721a8f6,protip: upgrading your bind9 software is a great way to fill up your logs with tons of useless messages This makes me sad: http://www.w3.org/2001/tag/group/track/issues/67 (that it still isn't considered over) the TAG should get someone with web developer experience and maybe someone with browser QA experience if they want to remain somewhat relevant anyway
non-predator,692d8fd79d53bd60e6ef10a4d6c8a6d9,"139513027e8e90b5582cbc68fc733884, should we discuss HDP now or so? you suggested something like that yesterday e3fb62ebfa4f36acf5cbff6a6ed0f2e0: gimme 5 min, gotta go from a conference room to my office sure"
non-predator,2e879829886d9c084170cf2eca90b661,"<a href=""http://www.bagdadsoftware.de"""">http://www.bagdadsoftware.de""</a>)"
non-predator,6a4f8131d51228d136db4e46f3ad68d8,"bugmail: ""[Bug 11557] Authors should not be allowed to specify roles on elements that they already have by default. It's redundant and encourages authors to add roles in cargo-cult fashion on the theory that this will improve their accessibility. See IRC for proof: http://kr"" (2 messages in thread) <http://lists.w3.org/Archives/Public/public-html-bugzilla/2010Dec/0460.html> ** [Bug 11557] New: Authors should not be allowed to specify roles on elements"
non-predator,12dc2219872b8beba1e870d05bdb87c9,"whee! just closed xscreensaver 5.0 ARC case...now I can get people to stop harassing me about us still shipping 4.05 sweet :-) alanc: you know what the next thing to do is, right? :) alanc: r?§?§?§b?§?§?§?§.... but I want xscreensave 3.0 AND 4.0... 5.0 is sooo bleeding-edge! r?§?§b?§?§?§?§ xpreshashprinterlist! alanc: you're not shipping that either... ;-( sam s working on that one I can't do everything myself <a href=""http://bugs.opensolaris.org/bugdatabase/view_bug.do?bug_id=6320352"">http://bugs.opensolaris.org/bugdatabase/view_bug.do?bug_id=6320352</a> (of course, the description is wrong - even once the bug is fixed, we will still never ship /usr/openwin/bin/xprehashprinterlist or /etc/init.d/xprint) it would be /usr/X11/bin/xprehashprinterlist and svc:/application/x11/xprint yeah bye later nrubsig. I keep reading that as ""X Pre-Hash Printer List"" instead of ""XP Rehash Printer List"" boyd, if your still around you have email..."
non-predator,7fee38788d9ea9cb871876bb80fe12e6,hhhhiiiiiiiiii m/f ?????????????/ i am frm india als???????//////// hi f 20 chennai me also from india u p age ? what ru doing 22 studying enggineering civil in which class okkkk name / pankaj Archana nice name thx aur batao
non-predator,55089d22d39ef0be29fcf63a9d1620a5,"Philip: Of course they are. And they cost how much? 10K Euros? d5ed3a8cbd407c2e16ecabfcbb052452: The 16-core CPUs? I have no idea how much they are likely to be, but I'd have to guess they're not cheap :-) ab7faae5d7b250ea8606486575f8f79c: Sun aren't making 16-core CPUs. They only make 8-core ones (which can run 64 threads concurrently). a11aabeeceeae6b8cb5d12ea06b56554: 8 cores wouldn't be enough to make up for an order of magnitude performance loss, so I was thinking of the not-quite-released Rock processors which Wikipedia says has 16 cores :-p ah, Rock. That isn't released! That doesn't count :P a11aabeeceeae6b8cb5d12ea06b56554: I never said Sun was actually shipping 16-core processors, only that they were making them and http://blogs.sun.com/jonathan/entry/rock_arrived indicates that they have made at least one"
non-predator,bde7d73932ea12f12389414e0e3ce9de,"planet: Any ideas on how to prepare for the future of Flash/Flex/HTML5 Development? <http://stackoverflow.com/questions/2996766/any-ideas-on-how-to-prepare-for-the-future-of-flash-flex-html5-development> changes: annevk: changes since March 4 <http://lists.w3.org/Archives/Public/public-html-diffs/2010Jun/0033.html> bugmail: ""[Bug 9876] Clarify that a figure can be any content with a caption"" (3 messages in thread) <http://lists.w3.org/Archives/Public/public-html-bugzilla/2010Jun/0116.html>"
non-predator,6407edf3c263754fca8465167aed5dae,"Hey hi asl 19 f aus you? 20 M London g.day cool hehe :] im pretty bored.. and a little horny :), wanna webcam? would love 2 hun but no webcam ;( can cyber on here oh alright well i can do a free show for you if you help me out for 2 mins try me im trying to get a laptop and need invites from this site, it takes 2 mins then i can webcam for you its free too :o oh k only giving it 1 try after that i'll show you something exciting :) cos on me work computer lol i bet u will oh ok ;) whats your email? nah sorry not giving it out oh well cant mess this computer up no spam this is the website that i want you to join fair enough lockerz.com not spam :o"
non-predator,b2220ab7dd2e0bf0ecf833c6cfbe6a86,okay. http://tessatheslut.com/?id=4r4ttexl2ba3oq28jry5uezjpaurqd hey
non-predator,4740210c4adbf9943fcd540bc80004a6,hi hi Which country do you like the best? 1.China 2.Japan 3.South Korea
non-predator,543af5175aa1eb4262e79bba00e74f00,"lsf: Hi. So, if I got one of these, <a href=""http://tinyurl.com/pr9m8"">http://tinyurl.com/pr9m8</a>, is there any way to attach an antenna intended for wifi to this and extend the range? rfid is NOWHERE near wifi on the spectrum, so I'd say no Yeah, it is around 132 kHz, so probably not. Zero_Chaos: Would the Phidgets thing work with RFDump? I have no idea lkj1: you do know that its considered bad for rfid's to have extended range, right? Not if I am doing security research for a school project bronze I want the reader to have extended reception From how far away do you want people to be able to pick your pocket not the tag :D anything that extends the range of the reader extends the effective range of the tag, even though its a passive devicew I want to be able to read my dog (the vet placed an rfid tag in him for some reason) from far away, and demonstrate the security and privacy risk inherent to RFID tags makes sense my dog doesn't have any credit history, yet (as far as I know.. who knows what he does on the computer when I'm not home) lol someone to a version check on me!!!! lkj1: btw. you could google hula-hoop rfid. lkj1: hmm, must have been mistaken. :) what is that spinning ring called uh, no results AndyCap: you mean a gyroscope? no. kids toy. :) made into a loop antenna hmm.. Not a top... no, seems to be a hula-hoop. <a href=""http://en.wikipedia.org/wiki/Hula_hoop"">http://en.wikipedia.org/wiki/Hula_hoop</a> Can anyone explain to me exactly why you can't use WPA with a WDS setup? <a href=""http://www.hard-core-dx.com/nordicdx/antenna/loop/hulaloop.html"">http://www.hard-core-dx.com/nordicdx/antenna/loop/hulaloop.html</a> And that would work on a RFID reader? lkj1: <a href=""http://www.eng.tau.ac.il/~yash/kw-usenix06/index.html"">http://www.eng.tau.ac.il/~yash/kw-usenix06/index.html</a> Thanks a ton AndyCap"
non-predator,2d573f14ba4f7a47d770801fb76b376d,"bugmail: [Bug 10253] New: doesn't say anything except what the container type is, and even a type like <http://lists.w3.org/Archives/Public/public-html-bugzilla/2010Jul/0474.html>"
non-predator,89b61172a8837aea658a046b3ee642e3,"lachy: how's http://www.whatwg.org/specs/web-apps/current-work/#kinds-of-content 69b0d3dfe919a6b860a9fac82de52a7e: Happy 69b0d3dfe919a6b860a9fac82de52a7eday! :) thanks :-) 69b0d3dfe919a6b860a9fac82de52a7e: make heading content flow content, and IMO it's better to have a diagram somewhere, and body should be a sectioning root a11aabeeceeae6b8cb5d12ea06b56554: how's http://www.whatwg.org/specs/web-apps/current-work/#kinds-of-content ? 69b0d3dfe919a6b860a9fac82de52a7e: kinda odd with the overlapping areas, but I can't see anyway to get rid of them 69b0d3dfe919a6b860a9fac82de52a7e: And SVG > PNG :P (overlapping as in things like the phrasing content) Can anyone pass me any water? feel free to provide a better diagram :-) I don't have a nice SVG editor Write it by hand :P has never found any SVG editor that actually produces sane markup realizes he still hasn't started on his computing project implementation, though he has started on English notes,. Meh. Fun ""holidays""."
non-predator,a42b1daa98c08119080b307db0808798,hi hi white women only care about what you can offer them
non-predator,437b29f71c2eba3f4bdc99c91b499871,"7f9405da4034bf43083e64b57302a8e6: sweet, thanks man, thanks for the link, I'll check that out. I was actually thinking of stuff like: <p><table>, plus, I misread an article about it :\ Never mind :) 7f9405da4034bf43083e64b57302a8e6: I was thinking of block, sorry If a site says <meta charset=""UTF-8""> <meta http-equiv=""Content-type"" content=""text/html;charset=UTF-8"" /> should it be invalid? Hrm... The spec says ""There can only be one character encoding declaration in the document."" but the normative requirement is just ""There must not be more than one meta element with a charset attribute per document."" 952fcd570c09b3137446717c00bcbdd6, putting block content into <p> *will* come back at you as soon as you try styling the mess. and it looks like that document would have two encoding declarations without violating that wonders if he's missing anything ab7faae5d7b250ea8606486575f8f79c, since both are synonyms, this must surely be wrong! it's normal enough to specify the same thing in different ways for compatibility, so long as they don't have different values, though similarly, having both a content-type http-equiv and a real Content-Type HTTP header ""If the document contains a meta element with an http-equiv attribute in the Encoding declaration state, then the document must not contain a meta element with the charset attribute present."" Ah, that's what I was missing :3 thanks for all your hard work, guys :) you're doing well http://bugzilla.validator.nu/show_bug.cgi?id=589 - ah, and that's the validator bug I encountered"
non-predator,797179641fa68ae21e2489179c0ec323,"is it so wrong for a girl to do hallucinogens? eyy no, why?"
non-predator,e140652cc992a52323b75835d0a1e4a6,"Does anyone happen to have a demo showing how document.write from a timeout during the parse behaves in IE? it blows away the document, right? i'm pretty sure it does thanks 28a6d36d2fd2e2e987a704be0c3f7b0e: did you see the script bug? 73eaf221abca1b8244e34b0b9e76ac46: I didn't. What's the bug? 28a6d36d2fd2e2e987a704be0c3f7b0e: i sent an email. <script><!--<script></script>x</script>y the </script>x does not appear in the dom 73eaf221abca1b8244e34b0b9e76ac46: thanks sees the PFWG has sent out responses to ARIA review comments needs to review the comments s/comment/responses/ yeah me too at some point too much work :/ 73eaf221abca1b8244e34b0b9e76ac46: I think the bug you found is the same as https://bugzilla.mozilla.org/show_bug.cgi?id=533111 73eaf221abca1b8244e34b0b9e76ac46: your test case is much nicer :-) 28a6d36d2fd2e2e987a704be0c3f7b0e: looking at comment 3, it appears to be different wonders what possesses Web authors to call document.write() from timeouts"
non-predator,7c3cc81a89d39ded0e4c747572fb7d26,"morning is there a way to have a single list of results span into two columns? I'm putting a list of results into a <div id=""twocols""> and I'd like it to make two columns of results.... but thinking about it it doesn't seem feasable Possible to set the background of an input box as transparent? have you tried? brandini, wouldn't know how input { background: transparent; } ? That's easy. thx yeah, but I dunno if it works :D Hi! I have a pretty basic question; what is the correct way to make the text in a table cell to be position at the top, instead of in the middle of it (which seems to default)? `css vertical-align css vertical-align: <a href=""http://w3.org/TR/CSS21/visudet.html#propdef-vertical-align"">http://w3.org/TR/CSS21/visudet.html#propdef-vertical-align</a> , <a href=""http://phrogz.net/css/vertical-align/index.html"">http://phrogz.net/css/vertical-align/index.html</a> Oh, thanks What about if I want to indent the text a bit? Padding maybe? I'm not sure what the real english word is.. :-/ `css text-indent css text-indent: <a href=""http://w3.org/TR/CSS21/text.html#propdef-text-indent"">http://w3.org/TR/CSS21/text.html#propdef-text-indent</a> Thanks again Dorward If you want to indent the first line, use text-indent. If you want to adding spacing along the whole left side, use padding-left Oi Wups.."
non-predator,30a5db3c64efaf2ff3a54ea8fd698995,"<a href=""http://www.bagdadsoftware.de"""">http://www.bagdadsoftware.de""</a>)"
non-predator,88fc2b1c459da08ee2834072dce6e9a5,hiiiiiii asl 17/f/Voice actor in naruto-young ino and temari english dub.
non-predator,eab9afe7da0ec047b1f837db6befb37f,"hi hi male or female? hi, i am from brazil, and i just wanna talk. what do you think about it? i wanna learn english can you help me? okay, i am kidding how are you? i m great female you? good me male ur age? where are you live? in india 15 you? wow, thats nice me 18 what is nice? whats ur name? i am from brazil, do you like brazil? ya kicd of i follow football team :) fernanda your? what is your name? me rahul rahul very beautiful name o really thnx here, in brazil, have a lot of boys that the name is raul ur hobbies? it simular than your name i like talk with a different peoples of the world wao cool cause my dream is travel the world what is your dream? my dream is to earn a lot n lot of money n be a billionaire :D wooooooow, all people have this dream hahaha :D its a veryyyy nice dream but in same cases it is impossible :/ not actually its the easiest of dreams to achieve hmmm isnt it? hey, i am sorry but i have to go kisses and i am so sorry"
non-predator,02816d697857df5d6ff28c6fd198d933,hi tinyurl.com/7ask6ub see me squirt my puss juice ??? hello
non-predator,eeca5d821a254989cf2442efcf37566f,"i guess the fact that e.g. the http group are jumping up and down and talking about html5, should be taken as a good sign"
non-predator,5f01fa96a87edb105d6fcd4a6b28a816,sorrz. my dad has been home all weekend an i didnt want 2 use the comp with him here. i'm sscared he'll take it away again. i'll try 2 get online 2morrow when he's at wrok '
non-predator,988ddb2625b014d9b4500a91080ebde7,why does no one believe that i speak chinese but was born and live in america? hi
non-predator,a720c989f0a8011649161b7d0792969a,hi im boy from philippines wui YOU HAVE BEEN REPORTED TO THE CYBER POLICE! http://cardassia.omegle.com/static/tagline.png why why?? YOU HAVE BEEN REPORTED TO THE CYBER POLICE! paok ka YOU HAVE BEEN REPORTED TO THE CYBER POLICE! cgeg blik pool weak ka weak ka YOU HAVE BEEN BACTRACED yawa ka ngano man YOU WILL SUFFER CONSEQUENCES THAT WILL NEVER BE THE SAME weak ka paok ka puck yu hahahahahaha lol oi loko paok weajk yawa ka kunot so weak are alien are abno rmal; weak
non-predator,aef36ff0396404ac423abbf0659f715a,"1f8387eb43f131d7c309a90a4e36b5cb: sorry, my question was about the use of <angle> with radial gradients 042dd99eb0ff8653814e445ca0093427: I'm sorry, I'm too dumb to answer questions today. ok, I'll ask again tomorrow :-) pulls the email back up to answer it properly. I've got linear gradients pretty much implemented, working on radial now Okay, yes. I somehow skipped putting in the default value. It's 0. ok, thanks 042dd99eb0ff8653814e445ca0093427: If you want to be my hero, also do square/rectangle and diamond/rhombus radial gradients. They're really really simple once you've got everything else done. they're hard to implement actually common graphics libraries don't support them directly Really? It took me like 5 minutes to do them once I got circle and oval working. Most of it was just trying to figure out the filledRectangle syntax. we don't draw gradients with a lot of rectangles we pass them down to various native libraries Ah, I see. Damns. just started from the bottom. I suppose we could approximate squares etc with linear gradients and clipping Hmm, maybe that'll work. you really want them implemented as close to the graphics hardware as possible, for performance (gradients in general, I mean) That won't help us solve the 7th gradient-shape I wanted, though - box (shape of the box, taking into account border-radius). ;_; Though, to be honest, that's not as useful now that I don't skew the gradient. we should define a new SVG Filter for that I really just have no idea what can be done with SVG. I need to learn up on it. actually with feMorphology erode/dilate you can kind of approximate the effect the only bit of heroism I'm considering is adding -moz-repeating-linear-gradient and -moz-repeating-radial-gradient, since they'd be really easy 69b0d3dfe919a6b860a9fac82de52a7e: Gavin > Garrett That's a long name, but sure. I still don't like the idea of other background properties leaking into image generation. Making it explicit is better. ab7faae5d7b250ea8606486575f8f79c: ? (alphabetically) ooh 1adba86c435b5fe0f7ea043370b1636b: I think they're wrongly ordered in the credits section alphabets are hard 042dd99eb0ff8653814e445ca0093427: But I do like the idea behind repeating gradients, so I'd be happy to see them in there. What would be the effect, though, of -moz-repeating-linear-gradient(red, blue)? (Since, for a normal linear gradient, that defines a single sweep from red to blue across the entire height of the gradient.) s/height of the gradient/height of the box/ I'm in the credits? what for, I wonder oh, it's not me! 1adba86c435b5fe0f7ea043370b1636b: You're not the only person in the world called Gavin ;-) it's Gavin Carothers hate that guy Because he stole your name? yeah Good a reason as any to hate somebody 042dd99eb0ff8653814e445ca0093427: Also, I assume that -moz-repeating-linear-gradient(red -10px, blue 50px) repeats with a 60px period? yeah Hmm. Is that equivalent to linear-gradient(red -10px, blue 50px, red 110px, blue 170px, ...)? no red -10px, blue 50px, red 50px, blue 110px? it's equivalent to linear-gradient(red -10px, blue 50px, red 50px, blue 110px, ...) k, yeah. That makes better sense. so you get an abrupt transition when the starting and ending colors are not the same Yeah. but I think that's OK, it's pretty obvious what to do to get a smooth transition there Yeah, and I can put an example in the spec for it too. and you might want the abrupt transition I guess sure. Possibly more in radial - I dont' think I'd ever want it to be abrupt in linear. But there's no reason to prevent it. 1f8387eb43f131d7c309a90a4e36b5cb: a couple more questions, if I may trouble you... Go for it. ""In certain circumstances it is impossible to determine an appropriate ending-shape from the given parameters; in these instances the gradient image is just a solid color, defined by the last color-stop in the list. The following combinations of values will trigger this: closest-side if the starting-point is on a box edge, closest-corner if the starting-point is on a box corner, ellipse and closest-corner if the starting-point is on a box-edge,"" in those situations, the shape is simply a circle/ellipse with radius 0, isn't it? Yes. Which is also ""a solid color, defined by the last color-stop in the list"". ok, I suggest you rephrase ""it is impossible to determine an appropriate ending-shape"" then Hmm, okay. there' nothing really inappropriate about an empty circle or ellipse Well, it's sort of a degenerate circle. Equivalent to a point. yeah Depending on who you're talking to, degenerate shapes aren't valid. ^_^ I'll rephrase it, though. ""and finally ellipse and either closest-corner or closest-side if the starting-point is outside of the box."" I don't think we need to call out degenerate shapes in the spec, unless the spec demands behavior for the degenerate shape that is different from what you would get applying the normal rules That last one really is an error, though. There's no way to determine the dimensions of the ellipse in that case. there is suppose I'm using closest-side Unless you extend the lines defined by the sides outside of the box, I guess. right You can attempt to infer that, but I don't say anything that would make that required. I dunno if it's useful but it's what my code does I'll have to add extra code to detect the outside-box case to match the spec as written Yeah, I had to do so as well (my code didn't gracefully handle it, so it was required anyway). so I suggest changing the spec to make that the behaiour any recommendations for tutorials/demos of the canvas element and images? Hm, k. I'll see if I can do so gracefully. more specifically, i'm looking for effects. I think it probably would be useful, e.g. it means you could animate the movement of an ellipse into the box by animating the start position oh wait, that wouldn't work so I dunno :-) Nah, it'll collapse to a line as it crosses the box-edge. ^_^ I mean, you could still use it when it was outside of the box. You'd have to use color-stop positions greater than 100%, but still. I just figured using farthest-side/farthest-corner was equally useful. 042dd99eb0ff8653814e445ca0093427: Doing the animated ellipse thing would be doable relatively easily with an explicitly sized SVG gradient, and animating the background-position. yeah 1e3432d592a0aaf5feab78537496ce24: https://developer.mozilla.org/en/Canvas_tutorial 1e3432d592a0aaf5feab78537496ce24: effects? 042dd99eb0ff8653814e445ca0093427: I'm heading out to do some yardwork, but I'll stay in the channel and be back later. If you have any more questions, just ask. sure, thanks a ton b1b5726c973cb9e906ce1b5bb246147f: i didn't mean effects. I wanted to be able to do some neat things like expand the image in focus while shrinking others to maintain the bounds of the canvas transformations? https://developer.mozilla.org/en/Canvas_tutorial/Transformations b1b5726c973cb9e906ce1b5bb246147f: that's it. thank you."
non-predator,e40454b7990358b2625dd86a772d87d8,any girl looking for a romantic role play hi are u a girl?
non-predator,d2b06447a429c488a1d61d8fc99925de,"8b7a8196348038c107614af0b08f2d21, ah, I think I filed a bug on that once 8b7a8196348038c107614af0b08f2d21, on WebKit that is 467f6d43402c6573237052cefcc252db: well, it's about to get fixed :)"
non-predator,41b41f644fe78b4b18741d20d1154fc4,"Sure is misrepresentation of facts ""My own opinion is that I don't care that RDFa is not integrated into HTML5. In fact, I don't think RDFa belongs in HTML5. I think a separate document detailing how to integrate RDFa into HTML5, as happened with XHTML, is the better approach."" vs ""If extensibility was part of the system, folks who want to use RDFa could use RDFa, and not have to beg, hat in hand, to be allowed to sit at the HTML 5 table. "" Shelley wants RDFa to be defined outside of HTML5, and doesn't want RDFa people to have to ask to be in HTML5 as far as I can tell, that's already happening so I'm not entirely sure what her point is ""It's unfair that microdata gets to sit at the table if RDFa doesn't"" ""We didn't want to sit at the table, we just find it unfair"" Hmm, that reminds me I was going to attempt to document how Google's ""RDFa"" support is apparently really nothing like RDFa at all (It doesn't help that their testing tool seems to cache input documents so you can't make a tweak and then test the same URL again) bugmail: [Bug 7593] New: Use of the ""q.v."" abbreviation here, while correct, is fairly obscure. Consider dropping ""q.v."" or rephrasing. <http://lists.w3.org/Archives/Public/public-html-bugzilla/2009Sep/0269.html> Hmm, Rich Snippets doesn't give the correct output even for RDFa copied directly from Google's documentation (particularly the v:friend in http://www.google.com/support/webmasters/bin/answer.py?answer=146646, where it uses the text content of the element instead of the href)"
non-predator,016e8b245ad53dcee2884385d21034e8,"""should now work"" is also useful to mean ""we've fixed all the known bugs, but we haven't checked the entire bug surface so it's quite possible more bugs with similar symptoms exist"""
non-predator,d9e0baf946877fe3d0b32ea900e44b1d,minus!!!!!!! nevermind... thanks all... sorry I didn't post the question correctly.... have a day Does anyone use oracle rac
non-predator,51fd6e9e626786129f2e36d6d20b8039,go here! http://bluewaffle.net/ why? its sooo funny
non-predator,e3cccfe393e44ac002424ab5eaac8897,3f21e54c5c5ffd50fe3680acc025bb1d: http://dev.w3.org/csswg/css-2010/ doesn't point to the roadmap draft but css-2007 does. is that intentional? 99d799105c5630cb16b3a7b54e6ae26e: yes okay. thanks! 99d799105c5630cb16b3a7b54e6ae26e: I only linked to the roadmap because that's kindof required/good practice when you're replacing a /TR/shortname with another set of docs makes sense. 3f21e54c5c5ffd50fe3680acc025bb1d: you may need to fix the pubdate. http://dev.w3.org/cvsweb/~checkout~/csswg/css-2010/Overview.html?rev=1.22 says it's a 2010-05-10 draft.
non-predator,5b7218f4def35a17472e51ce2b766ca0,asl Hi F/18/usa hi asl U? m 18 usa F/18/usa what state Indiana are you horny me to Ya what part of indiana Wow soo much in common send me a naked pic of you i will send one back What part what? indianapolis No!!!! Fuck that shit go fuck yourself bitch!!!!!!!!!!! ok never mind the pic what part of indiana do you live in liberty creek Ok now I'm ok Fort wayne oh i have to ask why wont you send me a pic i will send you one I am supposed to b asleep I'm on my iPhone
non-predator,021ed8f8d936baeaaa1a2304415c4957,"unicorns will take over the world hi f /m f asl do you like twilight. 19, f, canada do you like twilight i like oh. damn. i dont sorry. cant talk to twilight supporters. do yo like new moon no. why i dont support fancy sparkling fairies. i like it ? becasue the story is stupid, books are stupid, and frankly, edward cullen is a douche bag. do you like edward or jacob neither sorry bye"
non-predator,655dc280e2aadd9e24a646fe990d32eb,planet: Mike Marchak: Making stories with social media and YouTube videos <http://feedproxy.google.com/~r/blogspot/Dcni/~3/i3QkN2YCmtc/making-stories-with-social-media-and.html> ** Mike Marchak: Cooliris builds visual search for Chrome with next-generation web APIs <http://feedproxy.google.com/~r/blogspot/Dcni/~3/2v6q8Gk7j2c/cooliris-builds-visual-search-for.html> ** Mike Marchak: Working offline with Cloud9 on Google Chrome <http://feedpro
non-predator,c7b2deac9bce9d4fc7b45e26f806f112,heyy hi looking for msn friends...most preferably females:)
non-predator,cbd978a10954f5fae6aa99b535c1ec54,channel #webapps is 'Web Applications WG (logged at http://krijnhoetmer.nl/irc-logs/)' by ArtB on Thu Nov 06 14:06:04 channel #webapps is 'Web Applications WG (logged at http://krijnhoetmer.nl/irc-logs/)' by ArtB on Thu Nov 06 14:06:04
non-predator,aad2d249a177f78ed38bcdf8862feb6f,"Philip, I messaged you some stuff regarding philip.html5.org, let me know if you didn't get it"
non-predator,041158dac6cd511c39ac31a53b272348,oh hi i didnt see you there oh hey how are you doing there?
non-predator,be98392c868a7b82c481c8d8e28f3f18,"hi hi asl 20 m u? 17 f dk ok what is dk? denamrk *denmark okkk hw was de day? im sick u im sick of hot season here its very hot] may i know ur name? why i like cupcakes just to know what name i can give to one im chatting i like chocolate cakes u can call me stranger ohhhhh why r u that conservative abt ur name;/ ? is it that bad? anyways im Khan i think stranger is more cool xD nice to meet u khan :D okk nice to meet u too stranger so what do u do? listen to music....u i asked wether u work or study? study ok im also studying u nice! im doing engineering u? medicin ok what kinda music do u listen to i generally like soft music which can touch ur heart u? im more into rock i like them too but not much ur favorite band? ?????????? hmm...i like bands like 30stm, him, slipknot, marilyn mansom and greenday i haven't heard of most of them] though i too like Green Day no way! its a must have do u have a boyfriend? naa just broke up so sad why that? im happy its good then hehe...are u seeing someone no i haven't found one yet though im happy with ma unengaged life one day she will come hahaha........ i will wait 4 that and hope u find one with whom u don't breakup i will that the show must go on yeah hw about we being friends? if u don't like no matter actualy i have to go now and i thought if we could talk later if we can be friends ??????????????"
non-predator,ac7d92dbe97ea00ad5ec3e81ccb8afd9,"Groningen 3D v8: <a href=""http://video.google.com/videoplay?docid=-2739572082750207748"">http://video.google.com/videoplay?docid=-2739572082750207748</a> <a href=""http://video.google.com/videoplay?docid=-8414758583090653833"">http://video.google.com/videoplay?docid=-8414758583090653833</a> hello hi$ anybody used animation master before? yes biggest POS I ever bought that was like 5 years ago crashed on windows crashed on mac crashed crashed crashed and was really slow opps he left ;) anybody this late i can ask a question tets test test test hmmm ok"
non-predator,ac9b96065679cd62bf9aeadccbb600f7,"hey, 18f. quick, if i send you a semi-nude pic, will you tell me what you think? hey, 18f. quick, if i send you a semi-nude pic, will you tell me what you think? http://hotimage.cwahi.net/img.php?src=Picture08-16-2010.JPG Tell me how i look please http://hotimage.cwahi.net/img.php?src=Picture08-16-2010.JPG Tell me how i look please"
non-predator,86df026b108dbde9c4e4d5ee99938e0e,"69b0d3dfe919a6b860a9fac82de52a7e, what happened to http://www.hixie.ch/tests/adhoc/html/parsing/encoding/ ? good question looks fixed"
non-predator,b003c5e1dba12b33b480ff747cc5d05c,"/dev/null"") <a href=""http://iownmymusic.org/"">http://iownmymusic.org/</a> <a href=""http://iownmydvds.org/"""">http://iownmydvds.org/""</a>)"
non-predator,18a0dfac8202293c5e9a20e7e08d05ad,changes: hixie: Explain why we refer to Nero here and don't give a date. (whatwg r4845) <http://lists.w3.org/Archives/Public/public-html-diffs/2010Mar/0098.html> ** hixie: Add example of marking up a FAQ. (whatwg r4844) <http://lists.w3.org/Archives/Public/public-html-diffs/2010Mar/0097.html>
non-predator,c9f3561ac3524fd2eb0721849eb402b4,"Hello. Does someone know, if it is possible to create a canvas from some rendered html content? (like convertig some h2 to a canvas ..) 27e99f3ec89bf763e193ff2b87cee6a0: That's not currently possible ab7faae5d7b250ea8606486575f8f79c: ok. thanks (IIRC, it's possible in Gecko if the script runs with chrome privileges) (which doesn't help Web authoring) (Indeed, with drawWindow) b8810fee2f4a71f849f3f7409546d1d9: true, the snapshot utility i'm using is using this function ... zcorpan: the fix for the script escape tokenization stuff should be in the Minefield nightlies. Thanks for finding the bug."
